AEROPUERTO_DE_PROCEDENCIA,Mes_Año,Pasajeros,Isla,Mes,Año,MesNum,Fecha
Holanda,enero 2024,55898.0,Total Canarias,enero,2024,1,2024-01-01
Bélgica,enero 2024,39646.0,Total Canarias,enero,2024,1,2024-01-01
Alemania,enero 2024,278420.0,Total Canarias,enero,2024,1,2024-01-01
Francia,enero 2024,44005.0,Total Canarias,enero,2024,1,2024-01-01
Reino Unido,enero 2024,453232.0,Total Canarias,enero,2024,1,2024-01-01
Irlanda,enero 2024,68061.0,Total Canarias,enero,2024,1,2024-01-01
Italia,enero 2024,69063.0,Total Canarias,enero,2024,1,2024-01-01
Países Nórdicos,enero 2024,193576.0,Total Canarias,enero,2024,1,2024-01-01
Suecia,enero 2024,55887.0,Total Canarias,enero,2024,1,2024-01-01
Noruega,enero 2024,53341.0,Total Canarias,enero,2024,1,2024-01-01
Dinamarca,enero 2024,47476.0,Total Canarias,enero,2024,1,2024-01-01
Finlandia,enero 2024,36872.0,Total Canarias,enero,2024,1,2024-01-01
Suiza,enero 2024,23903.0,Total Canarias,enero,2024,1,2024-01-01
Austria,enero 2024,19514.0,Total Canarias,enero,2024,1,2024-01-01
Federación Rusa,enero 2024,0.0,Total Canarias,enero,2024,1,2024-01-01
Republica Checa,enero 2024,4950.0,Total Canarias,enero,2024,1,2024-01-01
Polonia,enero 2024,40803.0,Total Canarias,enero,2024,1,2024-01-01
Portugal,enero 2024,4452.0,Total Canarias,enero,2024,1,2024-01-01
Marruecos,enero 2024,6826.0,Total Canarias,enero,2024,1,2024-01-01
Luxemburgo,enero 2024,5608.0,Total Canarias,enero,2024,1,2024-01-01
Islandia,enero 2024,9017.0,Total Canarias,enero,2024,1,2024-01-01
Hungría,enero 2024,8765.0,Total Canarias,enero,2024,1,2024-01-01
Venezuela,enero 2024,875.0,Total Canarias,enero,2024,1,2024-01-01
Rumanía,enero 2024,3860.0,Total Canarias,enero,2024,1,2024-01-01
Estonia,enero 2024,2159.0,Total Canarias,enero,2024,1,2024-01-01
Letonia,enero 2024,4277.0,Total Canarias,enero,2024,1,2024-01-01
Lituania,enero 2024,4015.0,Total Canarias,enero,2024,1,2024-01-01
Ucrania,enero 2024,0.0,Total Canarias,enero,2024,1,2024-01-01
Israel,enero 2024,0.0,Total Canarias,enero,2024,1,2024-01-01
USA,enero 2024,6.0,Total Canarias,enero,2024,1,2024-01-01
Otros países,enero 2024,4967.0,Total Canarias,enero,2024,1,2024-01-01
Total aerop. Extranjeros,enero 2024,1345731.0,Total Canarias,enero,2024,1,2024-01-01
TOTAL PASAJEROS,enero 2024,2063542.0,Total Canarias,enero,2024,1,2024-01-01
aerop. Interinsulares,febrero 2024,338560.0,Total Canarias,febrero,2024,2,2024-02-01
aerop. peninsulares,febrero 2024,404078.0,Total Canarias,febrero,2024,2,2024-02-01
Total aerop. españoles,febrero 2024,742638.0,Total Canarias,febrero,2024,2,2024-02-01
Aerop. Peninsulares + aerop. Extranjeros,febrero 2024,1836296.0,Total Canarias,febrero,2024,2,2024-02-01
Holanda,febrero 2024,57285.0,Total Canarias,febrero,2024,2,2024-02-01
Bélgica,febrero 2024,38995.0,Total Canarias,febrero,2024,2,2024-02-01
Alemania,febrero 2024,301292.0,Total Canarias,febrero,2024,2,2024-02-01
Francia,febrero 2024,53640.0,Total Canarias,febrero,2024,2,2024-02-01
Reino Unido,febrero 2024,506849.0,Total Canarias,febrero,2024,2,2024-02-01
Irlanda,febrero 2024,65469.0,Total Canarias,febrero,2024,2,2024-02-01
Italia,febrero 2024,65977.0,Total Canarias,febrero,2024,2,2024-02-01
Países Nórdicos,febrero 2024,188075.0,Total Canarias,febrero,2024,2,2024-02-01
Suecia,febrero 2024,51274.0,Total Canarias,febrero,2024,2,2024-02-01
Noruega,febrero 2024,55416.0,Total Canarias,febrero,2024,2,2024-02-01
Dinamarca,febrero 2024,47722.0,Total Canarias,febrero,2024,2,2024-02-01
Finlandia,febrero 2024,33663.0,Total Canarias,febrero,2024,2,2024-02-01
Suiza,febrero 2024,30425.0,Total Canarias,febrero,2024,2,2024-02-01
Austria,febrero 2024,21229.0,Total Canarias,febrero,2024,2,2024-02-01
Federación Rusa,febrero 2024,0.0,Total Canarias,febrero,2024,2,2024-02-01
Republica Checa,febrero 2024,6813.0,Total Canarias,febrero,2024,2,2024-02-01
Polonia,febrero 2024,38242.0,Total Canarias,febrero,2024,2,2024-02-01
Portugal,febrero 2024,5046.0,Total Canarias,febrero,2024,2,2024-02-01
Marruecos,febrero 2024,6275.0,Total Canarias,febrero,2024,2,2024-02-01
Luxemburgo,febrero 2024,6863.0,Total Canarias,febrero,2024,2,2024-02-01
Islandia,febrero 2024,11628.0,Total Canarias,febrero,2024,2,2024-02-01
Hungría,febrero 2024,9183.0,Total Canarias,febrero,2024,2,2024-02-01
Venezuela,febrero 2024,839.0,Total Canarias,febrero,2024,2,2024-02-01
Rumanía,febrero 2024,3467.0,Total Canarias,febrero,2024,2,2024-02-01
Estonia,febrero 2024,2369.0,Total Canarias,febrero,2024,2,2024-02-01
Letonia,febrero 2024,4200.0,Total Canarias,febrero,2024,2,2024-02-01
Lituania,febrero 2024,3006.0,Total Canarias,febrero,2024,2,2024-02-01
Ucrania,febrero 2024,0.0,Total Canarias,febrero,2024,2,2024-02-01
Israel,febrero 2024,0.0,Total Canarias,febrero,2024,2,2024-02-01
USA,febrero 2024,3.0,Total Canarias,febrero,2024,2,2024-02-01
Otros países,febrero 2024,5327.0,Total Canarias,febrero,2024,2,2024-02-01
Total aerop. Extranjeros,febrero 2024,1432218.0,Total Canarias,febrero,2024,2,2024-02-01
TOTAL PASAJEROS,febrero 2024,2174856.0,Total Canarias,febrero,2024,2,2024-02-01
aerop. Interinsulares,marzo 2024,398266.0,Total Canarias,marzo,2024,3,2024-03-01
aerop. peninsulares,marzo 2024,457331.0,Total Canarias,marzo,2024,3,2024-03-01
Total aerop. españoles,marzo 2024,855597.0,Total Canarias,marzo,2024,3,2024-03-01
Aerop. Peninsulares + aerop. Extranjeros,marzo 2024,2018215.0,Total Canarias,marzo,2024,3,2024-03-01
Holanda,marzo 2024,57086.0,Total Canarias,marzo,2024,3,2024-03-01
Bélgica,marzo 2024,40837.0,Total Canarias,marzo,2024,3,2024-03-01
Alemania,marzo 2024,341931.0,Total Canarias,marzo,2024,3,2024-03-01
Francia,marzo 2024,59522.0,Total Canarias,marzo,2024,3,2024-03-01
Reino Unido,marzo 2024,576879.0,Total Canarias,marzo,2024,3,2024-03-01
Irlanda,marzo 2024,69542.0,Total Canarias,marzo,2024,3,2024-03-01
Italia,marzo 2024,67466.0,Total Canarias,marzo,2024,3,2024-03-01
Países Nórdicos,marzo 2024,192984.0,Total Canarias,marzo,2024,3,2024-03-01
Suecia,marzo 2024,55722.0,Total Canarias,marzo,2024,3,2024-03-01
Noruega,marzo 2024,56396.0,Total Canarias,marzo,2024,3,2024-03-01
Dinamarca,marzo 2024,49195.0,Total Canarias,marzo,2024,3,2024-03-01
Finlandia,marzo 2024,31671.0,Total Canarias,marzo,2024,3,2024-03-01
Suiza,marzo 2024,31251.0,Total Canarias,marzo,2024,3,2024-03-01
Austria,marzo 2024,21219.0,Total Canarias,marzo,2024,3,2024-03-01
Federación Rusa,marzo 2024,0.0,Total Canarias,marzo,2024,3,2024-03-01
Republica Checa,marzo 2024,6750.0,Total Canarias,marzo,2024,3,2024-03-01
Polonia,marzo 2024,36001.0,Total Canarias,marzo,2024,3,2024-03-01
Portugal,marzo 2024,6145.0,Total Canarias,marzo,2024,3,2024-03-01
Marruecos,marzo 2024,5585.0,Total Canarias,marzo,2024,3,2024-03-01
Luxemburgo,marzo 2024,7024.0,Total Canarias,marzo,2024,3,2024-03-01
Islandia,marzo 2024,11582.0,Total Canarias,marzo,2024,3,2024-03-01
Hungría,marzo 2024,9290.0,Total Canarias,marzo,2024,3,2024-03-01
Venezuela,marzo 2024,1078.0,Total Canarias,marzo,2024,3,2024-03-01
Rumanía,marzo 2024,3485.0,Total Canarias,marzo,2024,3,2024-03-01
Estonia,marzo 2024,2582.0,Total Canarias,marzo,2024,3,2024-03-01
Letonia,marzo 2024,4402.0,Total Canarias,marzo,2024,3,2024-03-01
Lituania,marzo 2024,3185.0,Total Canarias,marzo,2024,3,2024-03-01
Ucrania,marzo 2024,0.0,Total Canarias,marzo,2024,3,2024-03-01
Israel,marzo 2024,0.0,Total Canarias,marzo,2024,3,2024-03-01
USA,marzo 2024,0.0,Total Canarias,marzo,2024,3,2024-03-01
Otros países,marzo 2024,5288.0,Total Canarias,marzo,2024,3,2024-03-01
Total aerop. Extranjeros,marzo 2024,1560884.0,Total Canarias,marzo,2024,3,2024-03-01
TOTAL PASAJEROS,marzo 2024,2416481.0,Total Canarias,marzo,2024,3,2024-03-01
aerop. Interinsulares,abril 2024,382288.0,Total Canarias,abril,2024,4,2024-04-01
aerop. peninsulares,abril 2024,444710.0,Total Canarias,abril,2024,4,2024-04-01
Total aerop. españoles,abril 2024,826998.0,Total Canarias,abril,2024,4,2024-04-01
Aerop. Peninsulares + aerop. Extranjeros,abril 2024,1627375.0,Total Canarias,abril,2024,4,2024-04-01
Holanda,abril 2024,55893.0,Total Canarias,abril,2024,4,2024-04-01
Bélgica,abril 2024,33648.0,Total Canarias,abril,2024,4,2024-04-01
Alemania,abril 2024,235224.0,Total Canarias,abril,2024,4,2024-04-01
Francia,abril 2024,55608.0,Total Canarias,abril,2024,4,2024-04-01
Reino Unido,abril 2024,504303.0,Total Canarias,abril,2024,4,2024-04-01
Irlanda,abril 2024,58592.0,Total Canarias,abril,2024,4,2024-04-01
Italia,abril 2024,58319.0,Total Canarias,abril,2024,4,2024-04-01
Países Nórdicos,abril 2024,53246.0,Total Canarias,abril,2024,4,2024-04-01
Suecia,abril 2024,14818.0,Total Canarias,abril,2024,4,2024-04-01
Noruega,abril 2024,15644.0,Total Canarias,abril,2024,4,2024-04-01
Dinamarca,abril 2024,16983.0,Total Canarias,abril,2024,4,2024-04-01
Finlandia,abril 2024,5801.0,Total Canarias,abril,2024,4,2024-04-01
Suiza,abril 2024,28280.0,Total Canarias,abril,2024,4,2024-04-01
Austria,abril 2024,13586.0,Total Canarias,abril,2024,4,2024-04-01
Federación Rusa,abril 2024,0.0,Total Canarias,abril,2024,4,2024-04-01
Republica Checa,abril 2024,6064.0,Total Canarias,abril,2024,4,2024-04-01
Polonia,abril 2024,28426.0,Total Canarias,abril,2024,4,2024-04-01
Portugal,abril 2024,8122.0,Total Canarias,abril,2024,4,2024-04-01
Marruecos,abril 2024,6224.0,Total Canarias,abril,2024,4,2024-04-01
Luxemburgo,abril 2024,8841.0,Total Canarias,abril,2024,4,2024-04-01
Islandia,abril 2024,5746.0,Total Canarias,abril,2024,4,2024-04-01
Hungría,abril 2024,8325.0,Total Canarias,abril,2024,4,2024-04-01
Venezuela,abril 2024,845.0,Total Canarias,abril,2024,4,2024-04-01
Rumanía,abril 2024,2759.0,Total Canarias,abril,2024,4,2024-04-01
Estonia,abril 2024,1628.0,Total Canarias,abril,2024,4,2024-04-01
Letonia,abril 2024,2794.0,Total Canarias,abril,2024,4,2024-04-01
Lituania,abril 2024,1641.0,Total Canarias,abril,2024,4,2024-04-01
Ucrania,abril 2024,0.0,Total Canarias,abril,2024,4,2024-04-01
Israel,abril 2024,9.0,Total Canarias,abril,2024,4,2024-04-01
USA,abril 2024,0.0,Total Canarias,abril,2024,4,2024-04-01
Otros países,abril 2024,4721.0,Total Canarias,abril,2024,4,2024-04-01
Total aerop. Extranjeros,abril 2024,1182665.0,Total Canarias,abril,2024,4,2024-04-01
TOTAL PASAJEROS,abril 2024,2009663.0,Total Canarias,abril,2024,4,2024-04-01
aerop. Interinsulares,mayo 2024,417028.0,Total Canarias,mayo,2024,5,2024-05-01
aerop. peninsulares,mayo 2024,460934.0,Total Canarias,mayo,2024,5,2024-05-01
Total aerop. españoles,mayo 2024,877962.0,Total Canarias,mayo,2024,5,2024-05-01
Aerop. Peninsulares + aerop. Extranjeros,mayo 2024,1507600.0,Total Canarias,mayo,2024,5,2024-05-01
Holanda,mayo 2024,47921.0,Total Canarias,mayo,2024,5,2024-05-01
Bélgica,mayo 2024,31326.0,Total Canarias,mayo,2024,5,2024-05-01
Alemania,mayo 2024,165154.0,Total Canarias,mayo,2024,5,2024-05-01
Francia,mayo 2024,44039.0,Total Canarias,mayo,2024,5,2024-05-01
Reino Unido,mayo 2024,506051.0,Total Canarias,mayo,2024,5,2024-05-01
Irlanda,mayo 2024,60350.0,Total Canarias,mayo,2024,5,2024-05-01
Italia,mayo 2024,55096.0,Total Canarias,mayo,2024,5,2024-05-01
Países Nórdicos,mayo 2024,23765.0,Total Canarias,mayo,2024,5,2024-05-01
Suecia,mayo 2024,4842.0,Total Canarias,mayo,2024,5,2024-05-01
Noruega,mayo 2024,8725.0,Total Canarias,mayo,2024,5,2024-05-01
Dinamarca,mayo 2024,9788.0,Total Canarias,mayo,2024,5,2024-05-01
Finlandia,mayo 2024,410.0,Total Canarias,mayo,2024,5,2024-05-01
Suiza,mayo 2024,23037.0,Total Canarias,mayo,2024,5,2024-05-01
Austria,mayo 2024,12089.0,Total Canarias,mayo,2024,5,2024-05-01
Federación Rusa,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
Republica Checa,mayo 2024,7839.0,Total Canarias,mayo,2024,5,2024-05-01
Polonia,mayo 2024,27988.0,Total Canarias,mayo,2024,5,2024-05-01
Portugal,mayo 2024,8671.0,Total Canarias,mayo,2024,5,2024-05-01
Marruecos,mayo 2024,5811.0,Total Canarias,mayo,2024,5,2024-05-01
Luxemburgo,mayo 2024,6558.0,Total Canarias,mayo,2024,5,2024-05-01
Islandia,mayo 2024,4795.0,Total Canarias,mayo,2024,5,2024-05-01
Hungría,mayo 2024,7837.0,Total Canarias,mayo,2024,5,2024-05-01
Venezuela,mayo 2024,976.0,Total Canarias,mayo,2024,5,2024-05-01
Rumanía,mayo 2024,2920.0,Total Canarias,mayo,2024,5,2024-05-01
Estonia,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
Letonia,mayo 2024,200.0,Total Canarias,mayo,2024,5,2024-05-01
Lituania,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
Ucrania,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
Israel,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
USA,mayo 2024,0.0,Total Canarias,mayo,2024,5,2024-05-01
Otros países,mayo 2024,4243.0,Total Canarias,mayo,2024,5,2024-05-01
Total aerop. Extranjeros,mayo 2024,1046666.0,Total Canarias,mayo,2024,5,2024-05-01
TOTAL PASAJEROS,mayo 2024,1924628.0,Total Canarias,mayo,2024,5,2024-05-01
aerop. Interinsulares,junio 2024,428064.0,Total Canarias,junio,2024,6,2024-06-01
aerop. peninsulares,junio 2024,491001.0,Total Canarias,junio,2024,6,2024-06-01
Total aerop. españoles,junio 2024,919065.0,Total Canarias,junio,2024,6,2024-06-01
Aerop. Peninsulares + aerop. Extranjeros,junio 2024,1561428.0,Total Canarias,junio,2024,6,2024-06-01
Holanda,junio 2024,46166.0,Total Canarias,junio,2024,6,2024-06-01
Bélgica,junio 2024,31529.0,Total Canarias,junio,2024,6,2024-06-01
Alemania,junio 2024,164454.0,Total Canarias,junio,2024,6,2024-06-01
Francia,junio 2024,46551.0,Total Canarias,junio,2024,6,2024-06-01
Reino Unido,junio 2024,511226.0,Total Canarias,junio,2024,6,2024-06-01
Irlanda,junio 2024,64520.0,Total Canarias,junio,2024,6,2024-06-01
Italia,junio 2024,57990.0,Total Canarias,junio,2024,6,2024-06-01
Países Nórdicos,junio 2024,24879.0,Total Canarias,junio,2024,6,2024-06-01
Suecia,junio 2024,4319.0,Total Canarias,junio,2024,6,2024-06-01
Noruega,junio 2024,10890.0,Total Canarias,junio,2024,6,2024-06-01
Dinamarca,junio 2024,9670.0,Total Canarias,junio,2024,6,2024-06-01
Finlandia,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Suiza,junio 2024,18816.0,Total Canarias,junio,2024,6,2024-06-01
Austria,junio 2024,11380.0,Total Canarias,junio,2024,6,2024-06-01
Federación Rusa,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Republica Checa,junio 2024,9412.0,Total Canarias,junio,2024,6,2024-06-01
Polonia,junio 2024,33331.0,Total Canarias,junio,2024,6,2024-06-01
Portugal,junio 2024,10511.0,Total Canarias,junio,2024,6,2024-06-01
Marruecos,junio 2024,8979.0,Total Canarias,junio,2024,6,2024-06-01
Luxemburgo,junio 2024,6036.0,Total Canarias,junio,2024,6,2024-06-01
Islandia,junio 2024,5349.0,Total Canarias,junio,2024,6,2024-06-01
Hungría,junio 2024,8294.0,Total Canarias,junio,2024,6,2024-06-01
Venezuela,junio 2024,1256.0,Total Canarias,junio,2024,6,2024-06-01
Rumanía,junio 2024,4522.0,Total Canarias,junio,2024,6,2024-06-01
Estonia,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Letonia,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Lituania,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Ucrania,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
Israel,junio 2024,0.0,Total Canarias,junio,2024,6,2024-06-01
USA,junio 2024,1774.0,Total Canarias,junio,2024,6,2024-06-01
Otros países,junio 2024,3452.0,Total Canarias,junio,2024,6,2024-06-01
Total aerop. Extranjeros,junio 2024,1070427.0,Total Canarias,junio,2024,6,2024-06-01
TOTAL PASAJEROS,junio 2024,1989492.0,Total Canarias,junio,2024,6,2024-06-01
aerop. Interinsulares,julio 2024,446030.0,Total Canarias,julio,2024,7,2024-07-01
aerop. peninsulares,julio 2024,541622.0,Total Canarias,julio,2024,7,2024-07-01
Total aerop. españoles,julio 2024,987652.0,Total Canarias,julio,2024,7,2024-07-01
Aerop. Peninsulares + aerop. Extranjeros,julio 2024,1736071.0,Total Canarias,julio,2024,7,2024-07-01
Holanda,julio 2024,59556.0,Total Canarias,julio,2024,7,2024-07-01
Bélgica,julio 2024,42927.0,Total Canarias,julio,2024,7,2024-07-01
Alemania,julio 2024,173453.0,Total Canarias,julio,2024,7,2024-07-01
Francia,julio 2024,60067.0,Total Canarias,julio,2024,7,2024-07-01
Reino Unido,julio 2024,538987.0,Total Canarias,julio,2024,7,2024-07-01
Irlanda,julio 2024,67928.0,Total Canarias,julio,2024,7,2024-07-01
Italia,julio 2024,60842.0,Total Canarias,julio,2024,7,2024-07-01
Países Nórdicos,julio 2024,37036.0,Total Canarias,julio,2024,7,2024-07-01
Suecia,julio 2024,6987.0,Total Canarias,julio,2024,7,2024-07-01
Noruega,julio 2024,17450.0,Total Canarias,julio,2024,7,2024-07-01
Dinamarca,julio 2024,12599.0,Total Canarias,julio,2024,7,2024-07-01
Finlandia,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Suiza,julio 2024,20553.0,Total Canarias,julio,2024,7,2024-07-01
Austria,julio 2024,11093.0,Total Canarias,julio,2024,7,2024-07-01
Federación Rusa,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Republica Checa,julio 2024,12947.0,Total Canarias,julio,2024,7,2024-07-01
Polonia,julio 2024,44336.0,Total Canarias,julio,2024,7,2024-07-01
Portugal,julio 2024,13882.0,Total Canarias,julio,2024,7,2024-07-01
Marruecos,julio 2024,12924.0,Total Canarias,julio,2024,7,2024-07-01
Luxemburgo,julio 2024,7362.0,Total Canarias,julio,2024,7,2024-07-01
Islandia,julio 2024,6679.0,Total Canarias,julio,2024,7,2024-07-01
Hungría,julio 2024,9149.0,Total Canarias,julio,2024,7,2024-07-01
Venezuela,julio 2024,930.0,Total Canarias,julio,2024,7,2024-07-01
Rumanía,julio 2024,5976.0,Total Canarias,julio,2024,7,2024-07-01
Estonia,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Letonia,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Lituania,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Ucrania,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
Israel,julio 2024,0.0,Total Canarias,julio,2024,7,2024-07-01
USA,julio 2024,1809.0,Total Canarias,julio,2024,7,2024-07-01
Otros países,julio 2024,6013.0,Total Canarias,julio,2024,7,2024-07-01
Total aerop. Extranjeros,julio 2024,1194449.0,Total Canarias,julio,2024,7,2024-07-01
TOTAL PASAJEROS,julio 2024,2182178.0,Total Canarias,julio,2024,7,2024-07-01
aerop. Interinsulares,agosto 2024,449517.0,Total Canarias,agosto,2024,8,2024-08-01
aerop. peninsulares,agosto 2024,548220.0,Total Canarias,agosto,2024,8,2024-08-01
Total aerop. españoles,agosto 2024,997737.0,Total Canarias,agosto,2024,8,2024-08-01
Aerop. Peninsulares + aerop. Extranjeros,agosto 2024,1730325.0,Total Canarias,agosto,2024,8,2024-08-01
Holanda,agosto 2024,57329.0,Total Canarias,agosto,2024,8,2024-08-01
Bélgica,agosto 2024,40011.0,Total Canarias,agosto,2024,8,2024-08-01
Alemania,agosto 2024,175282.0,Total Canarias,agosto,2024,8,2024-08-01
Francia,agosto 2024,61306.0,Total Canarias,agosto,2024,8,2024-08-01
Reino Unido,agosto 2024,545882.0,Total Canarias,agosto,2024,8,2024-08-01
Irlanda,agosto 2024,64747.0,Total Canarias,agosto,2024,8,2024-08-01
Italia,agosto 2024,59398.0,Total Canarias,agosto,2024,8,2024-08-01
Países Nórdicos,agosto 2024,23376.0,Total Canarias,agosto,2024,8,2024-08-01
Suecia,agosto 2024,4192.0,Total Canarias,agosto,2024,8,2024-08-01
Noruega,agosto 2024,9125.0,Total Canarias,agosto,2024,8,2024-08-01
Dinamarca,agosto 2024,10059.0,Total Canarias,agosto,2024,8,2024-08-01
Finlandia,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Suiza,agosto 2024,18621.0,Total Canarias,agosto,2024,8,2024-08-01
Austria,agosto 2024,12217.0,Total Canarias,agosto,2024,8,2024-08-01
Federación Rusa,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Republica Checa,agosto 2024,11169.0,Total Canarias,agosto,2024,8,2024-08-01
Polonia,agosto 2024,43195.0,Total Canarias,agosto,2024,8,2024-08-01
Portugal,agosto 2024,16499.0,Total Canarias,agosto,2024,8,2024-08-01
Marruecos,agosto 2024,15954.0,Total Canarias,agosto,2024,8,2024-08-01
Luxemburgo,agosto 2024,7353.0,Total Canarias,agosto,2024,8,2024-08-01
Islandia,agosto 2024,4197.0,Total Canarias,agosto,2024,8,2024-08-01
Hungría,agosto 2024,8879.0,Total Canarias,agosto,2024,8,2024-08-01
Venezuela,agosto 2024,967.0,Total Canarias,agosto,2024,8,2024-08-01
Rumanía,agosto 2024,5565.0,Total Canarias,agosto,2024,8,2024-08-01
Estonia,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Letonia,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Lituania,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Ucrania,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
Israel,agosto 2024,0.0,Total Canarias,agosto,2024,8,2024-08-01
USA,agosto 2024,1740.0,Total Canarias,agosto,2024,8,2024-08-01
Otros países,agosto 2024,8428.0,Total Canarias,agosto,2024,8,2024-08-01
Total aerop. Extranjeros,agosto 2024,1182105.0,Total Canarias,agosto,2024,8,2024-08-01
TOTAL PASAJEROS,agosto 2024,2179842.0,Total Canarias,agosto,2024,8,2024-08-01
aerop. Interinsulares,septiembre 2024,418787.0,Total Canarias,septiembre,2024,9,2024-09-01
aerop. peninsulares,septiembre 2024,480562.0,Total Canarias,septiembre,2024,9,2024-09-01
Total aerop. españoles,septiembre 2024,899349.0,Total Canarias,septiembre,2024,9,2024-09-01
Aerop. Peninsulares + aerop. Extranjeros,septiembre 2024,1591019.0,Total Canarias,septiembre,2024,9,2024-09-01
Holanda,septiembre 2024,53332.0,Total Canarias,septiembre,2024,9,2024-09-01
Bélgica,septiembre 2024,33642.0,Total Canarias,septiembre,2024,9,2024-09-01
Alemania,septiembre 2024,181977.0,Total Canarias,septiembre,2024,9,2024-09-01
Francia,septiembre 2024,42609.0,Total Canarias,septiembre,2024,9,2024-09-01
Reino Unido,septiembre 2024,506043.0,Total Canarias,septiembre,2024,9,2024-09-01
Irlanda,septiembre 2024,60847.0,Total Canarias,septiembre,2024,9,2024-09-01
Italia,septiembre 2024,62331.0,Total Canarias,septiembre,2024,9,2024-09-01
Países Nórdicos,septiembre 2024,26738.0,Total Canarias,septiembre,2024,9,2024-09-01
Suecia,septiembre 2024,3621.0,Total Canarias,septiembre,2024,9,2024-09-01
Noruega,septiembre 2024,12686.0,Total Canarias,septiembre,2024,9,2024-09-01
Dinamarca,septiembre 2024,9961.0,Total Canarias,septiembre,2024,9,2024-09-01
Finlandia,septiembre 2024,470.0,Total Canarias,septiembre,2024,9,2024-09-01
Suiza,septiembre 2024,26136.0,Total Canarias,septiembre,2024,9,2024-09-01
Austria,septiembre 2024,11015.0,Total Canarias,septiembre,2024,9,2024-09-01
Federación Rusa,septiembre 2024,0.0,Total Canarias,septiembre,2024,9,2024-09-01
Republica Checa,septiembre 2024,10047.0,Total Canarias,septiembre,2024,9,2024-09-01
Polonia,septiembre 2024,37247.0,Total Canarias,septiembre,2024,9,2024-09-01
Portugal,septiembre 2024,10252.0,Total Canarias,septiembre,2024,9,2024-09-01
Marruecos,septiembre 2024,12574.0,Total Canarias,septiembre,2024,9,2024-09-01
Luxemburgo,septiembre 2024,6948.0,Total Canarias,septiembre,2024,9,2024-09-01
Islandia,septiembre 2024,4538.0,Total Canarias,septiembre,2024,9,2024-09-01
Hungría,septiembre 2024,9047.0,Total Canarias,septiembre,2024,9,2024-09-01
Venezuela,septiembre 2024,1254.0,Total Canarias,septiembre,2024,9,2024-09-01
Rumanía,septiembre 2024,4555.0,Total Canarias,septiembre,2024,9,2024-09-01
Estonia,septiembre 2024,0.0,Total Canarias,septiembre,2024,9,2024-09-01
Letonia,septiembre 2024,1697.0,Total Canarias,septiembre,2024,9,2024-09-01
Lituania,septiembre 2024,0.0,Total Canarias,septiembre,2024,9,2024-09-01
Ucrania,septiembre 2024,0.0,Total Canarias,septiembre,2024,9,2024-09-01
Israel,septiembre 2024,0.0,Total Canarias,septiembre,2024,9,2024-09-01
USA,septiembre 2024,1859.0,Total Canarias,septiembre,2024,9,2024-09-01
Otros países,septiembre 2024,5769.0,Total Canarias,septiembre,2024,9,2024-09-01
Total aerop. Extranjeros,septiembre 2024,1110457.0,Total Canarias,septiembre,2024,9,2024-09-01
TOTAL PASAJEROS,septiembre 2024,2009806.0,Total Canarias,septiembre,2024,9,2024-09-01
aerop. Interinsulares,octubre 2024,417807.0,Total Canarias,octubre,2024,10,2024-10-01
aerop. peninsulares,octubre 2024,499711.0,Total Canarias,octubre,2024,10,2024-10-01
Total aerop. españoles,octubre 2024,917518.0,Total Canarias,octubre,2024,10,2024-10-01
Aerop. Peninsulares + aerop. Extranjeros,octubre 2024,1868050.0,Total Canarias,octubre,2024,10,2024-10-01
Holanda,octubre 2024,67395.0,Total Canarias,octubre,2024,10,2024-10-01
Bélgica,octubre 2024,39008.0,Total Canarias,octubre,2024,10,2024-10-01
Alemania,octubre 2024,236775.0,Total Canarias,octubre,2024,10,2024-10-01
Francia,octubre 2024,53671.0,Total Canarias,octubre,2024,10,2024-10-01
Reino Unido,octubre 2024,567994.0,Total Canarias,octubre,2024,10,2024-10-01
Irlanda,octubre 2024,64538.0,Total Canarias,octubre,2024,10,2024-10-01
