Isla,Fecha,Mes,Año,MesNum,Pasajeros,month_sin,month_cos,year_norm,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,roll3,roll6
La Palma,2022-06-01,junio,2022,6,57347,1.2246467991473532e-16,-1.0,3,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,21379.0,37319.0,54381.0,51709.0,40218.0,50460.666666666664,40930.0
La Palma,2022-07-01,julio,2022,7,68645,-0.4999999999999997,-0.8660254037844388,3,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,21379.0,37319.0,54381.0,51709.0,55114.0,45288.166666666664
La Palma,2022-08-01,agosto,2022,8,66583,-0.8660254037844385,-0.5000000000000004,3,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,21379.0,37319.0,54381.0,59582.666666666664,52136.166666666664
La Palma,2022-09-01,septiembre,2022,9,55197,-1.0,-1.8369701987210297e-16,3,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,21379.0,37319.0,64191.666666666664,57326.166666666664
La Palma,2022-10-01,octubre,2022,10,63471,-0.8660254037844386,0.5000000000000001,3,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,21379.0,63475.0,59294.5
La Palma,2022-11-01,noviembre,2022,11,55788,-0.5000000000000004,0.8660254037844384,3,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,17725.0,61750.333333333336,60666.5
La Palma,2022-12-01,diciembre,2022,12,59869,-2.4492935982947064e-16,1.0,3,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,31198.0,58152.0,61171.833333333336
La Palma,2023-01-01,enero,2023,1,48009,0.49999999999999994,0.8660254037844387,4,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,27557.0,59709.333333333336,61592.166666666664
La Palma,2023-02-01,febrero,2023,2,51015,0.8660254037844386,0.5000000000000001,4,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,35443.0,54555.333333333336,58152.833333333336
La Palma,2023-03-01,marzo,2023,3,58522,1.0,6.123233995736766e-17,4,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,43387.0,52964.333333333336,55558.166666666664
La Palma,2023-04-01,abril,2023,4,56247,0.8660254037844387,-0.4999999999999998,4,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55239.0,52515.333333333336,56112.333333333336
La Palma,2023-05-01,mayo,2023,5,53051,0.49999999999999994,-0.8660254037844387,4,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,52756.0,55261.333333333336,54908.333333333336
La Palma,2023-06-01,junio,2023,6,50272,1.2246467991473532e-16,-1.0,4,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,57347.0,55940.0,54452.166666666664
La Palma,2023-07-01,julio,2023,7,63654,-0.4999999999999997,-0.8660254037844388,4,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,68645.0,53190.0,52852.666666666664
La Palma,2023-08-01,agosto,2023,8,60815,-0.8660254037844385,-0.5000000000000004,4,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,66583.0,55659.0,55460.166666666664
La Palma,2023-09-01,septiembre,2023,9,55649,-1.0,-1.8369701987210297e-16,4,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,55197.0,58247.0,57093.5
La Palma,2023-10-01,octubre,2023,10,58152,-0.8660254037844386,0.5000000000000001,4,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,63471.0,60039.333333333336,56614.666666666664
La Palma,2023-11-01,noviembre,2023,11,60122,-0.5000000000000004,0.8660254037844384,4,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,55788.0,58205.333333333336,56932.166666666664
La Palma,2023-12-01,diciembre,2023,12,66561,-2.4492935982947064e-16,1.0,4,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,59869.0,57974.333333333336,58110.666666666664
La Palma,2024-01-01,enero,2024,1,55115,0.49999999999999994,0.8660254037844387,5,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,48009.0,61611.666666666664,60825.5
La Palma,2024-02-01,febrero,2024,2,59128,0.8660254037844386,0.5000000000000001,5,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,51015.0,60599.333333333336,59402.333333333336
La Palma,2024-03-01,marzo,2024,3,69126,1.0,6.123233995736766e-17,5,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,58522.0,60268.0,59121.166666666664
La Palma,2024-04-01,abril,2024,4,56281,0.8660254037844387,-0.4999999999999998,5,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,56247.0,61123.0,61367.333333333336
La Palma,2024-05-01,mayo,2024,5,58911,0.49999999999999994,-0.8660254037844387,5,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,53051.0,61511.666666666664,61055.5
La Palma,2024-06-01,junio,2024,6,245430,1.2246467991473532e-16,-1.0,5,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,50272.0,61439.333333333336,60853.666666666664
La Palma,2024-07-01,julio,2024,7,67084,-0.4999999999999997,-0.8660254037844388,5,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,63654.0,120207.33333333333,90665.16666666667
La Palma,2024-08-01,agosto,2024,8,68583,-0.8660254037844385,-0.5000000000000004,5,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,60815.0,123808.33333333333,92660.0
La Palma,2024-09-01,septiembre,2024,9,57983,-1.0,-1.8369701987210297e-16,5,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,55649.0,127032.33333333333,94235.83333333333
La Palma,2024-10-01,octubre,2024,10,61361,-0.8660254037844386,0.5000000000000001,5,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,58152.0,64550.0,92378.66666666667
La Palma,2024-11-01,noviembre,2024,11,64431,-0.5000000000000004,0.8660254037844384,5,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,60122.0,62642.333333333336,93225.33333333333
La Palma,2024-12-01,diciembre,2024,12,69209,-2.4492935982947064e-16,1.0,5,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,66561.0,61258.333333333336,94145.33333333333
La Palma,2025-01-01,enero,2025,1,60693,0.49999999999999994,0.8660254037844387,6,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,55115.0,65000.333333333336,64775.166666666664
La Palma,2025-02-01,febrero,2025,2,59655,0.8660254037844386,0.5000000000000001,6,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,59128.0,64777.666666666664,63710.0
La Palma,2025-03-01,marzo,2025,3,67353,1.0,6.123233995736766e-17,6,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,69126.0,63185.666666666664,62222.0
La Palma,2025-04-01,abril,2025,4,63557,0.8660254037844387,-0.4999999999999998,6,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,56281.0,62567.0,63783.666666666664
La Palma,2025-05-01,mayo,2025,5,58163,0.49999999999999994,-0.8660254037844387,6,63557.0,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,58911.0,63521.666666666664,64149.666666666664
La Palma,2025-06-01,junio,2025,6,59188,1.2246467991473532e-16,-1.0,6,58163.0,63557.0,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,245430.0,63024.333333333336,63105.0
La Palma,2025-07-01,julio,2025,7,68287,-0.4999999999999997,-0.8660254037844388,6,59188.0,58163.0,63557.0,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,67084.0,60302.666666666664,61434.833333333336
La Palma,2025-08-01,agosto,2025,8,68405,-0.8660254037844385,-0.5000000000000004,6,68287.0,59188.0,58163.0,63557.0,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,68583.0,61879.333333333336,62700.5
La Palma,2025-09-01,septiembre,2025,9,59437,-1.0,-1.8369701987210297e-16,6,68405.0,68287.0,59188.0,58163.0,63557.0,67353.0,59655.0,60693.0,69209.0,64431.0,61361.0,57983.0,65293.333333333336,64158.833333333336
Lanzarote,2020-01-01,enero,2020,1,251225,0.49999999999999994,0.8660254037844387,1,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,283622.0,309592.0,328728.0,279620.0,269495.0,295206.6666666667,308679.5
Lanzarote,2020-02-01,febrero,2020,2,272091,0.8660254037844386,0.5000000000000001,1,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,283622.0,309592.0,328728.0,279620.0,276183.0,295237.5
Lanzarote,2020-03-01,marzo,2020,3,121308,1.0,6.123233995736766e-17,1,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,283622.0,309592.0,328728.0,274484.3333333333,284540.5
Lanzarote,2020-04-01,abril,2020,4,1484,0.8660254037844387,-0.4999999999999998,1,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,283622.0,309592.0,214874.66666666666,255040.66666666666
Lanzarote,2020-05-01,mayo,2020,5,3974,0.49999999999999994,-0.8660254037844387,1,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,283622.0,131627.66666666666,203905.33333333334
Lanzarote,2020-06-01,junio,2020,6,20590,1.2246467991473532e-16,-1.0,1,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,303454.0,42255.333333333336,158369.83333333334
Lanzarote,2020-07-01,julio,2020,7,107573,-0.4999999999999997,-0.8660254037844388,1,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,331877.0,8682.666666666666,111778.66666666667
Lanzarote,2020-08-01,agosto,2020,8,133284,-0.8660254037844385,-0.5000000000000004,1,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,336273.0,44045.666666666664,87836.66666666667
Lanzarote,2020-09-01,septiembre,2020,9,75950,-1.0,-1.8369701987210297e-16,1,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,298307.0,87149.0,64702.166666666664
Lanzarote,2020-10-01,octubre,2020,10,87773,-0.8660254037844386,0.5000000000000001,1,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,308296.0,105602.33333333333,57142.5
Lanzarote,2020-11-01,noviembre,2020,11,66935,-0.5000000000000004,0.8660254037844384,1,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,277187.0,99002.33333333333,71524.0
Lanzarote,2020-12-01,diciembre,2020,12,87278,-2.4492935982947064e-16,1.0,1,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,300137.0,76886.0,82017.5
Lanzarote,2021-01-01,enero,2021,1,33168,0.49999999999999994,0.8660254037844387,2,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,251225.0,80662.0,93132.16666666667
Lanzarote,2021-02-01,febrero,2021,2,26129,0.8660254037844386,0.5000000000000001,2,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,272091.0,62460.333333333336,80731.33333333333
Lanzarote,2021-03-01,marzo,2021,3,42775,1.0,6.123233995736766e-17,2,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,121308.0,48858.333333333336,62872.166666666664
Lanzarote,2021-04-01,abril,2021,4,45840,0.8660254037844387,-0.4999999999999998,2,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,1484.0,34024.0,57343.0
Lanzarote,2021-05-01,mayo,2021,5,74795,0.49999999999999994,-0.8660254037844387,2,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,3974.0,38248.0,50354.166666666664
Lanzarote,2021-06-01,junio,2021,6,103555,1.2246467991473532e-16,-1.0,2,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,20590.0,54470.0,51664.166666666664
Lanzarote,2021-07-01,julio,2021,7,181479,-0.4999999999999997,-0.8660254037844388,2,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,107573.0,74730.0,54377.0
Lanzarote,2021-08-01,agosto,2021,8,232019,-0.8660254037844385,-0.5000000000000004,2,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,133284.0,119943.0,79095.5
Lanzarote,2021-09-01,septiembre,2021,9,207163,-1.0,-1.8369701987210297e-16,2,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,75950.0,172351.0,113410.5
Lanzarote,2021-10-01,octubre,2021,10,276978,-0.8660254037844386,0.5000000000000001,2,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,87773.0,206887.0,140808.5
Lanzarote,2021-11-01,noviembre,2021,11,257347,-0.5000000000000004,0.8660254037844384,2,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,66935.0,238720.0,179331.5
Lanzarote,2021-12-01,diciembre,2021,12,239635,-2.4492935982947064e-16,1.0,2,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,87278.0,247162.66666666666,209756.83333333334
Lanzarote,2022-01-01,enero,2022,1,186515,0.49999999999999994,0.8660254037844387,3,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,33168.0,257986.66666666666,232436.83333333334
Lanzarote,2022-02-01,febrero,2022,2,252679,0.8660254037844386,0.5000000000000001,3,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,26129.0,227832.33333333334,233276.16666666666
Lanzarote,2022-03-01,marzo,2022,3,299429,1.0,6.123233995736766e-17,3,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,42775.0,226276.33333333334,236719.5
Lanzarote,2022-04-01,abril,2022,4,318605,0.8660254037844387,-0.4999999999999998,3,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,45840.0,246207.66666666666,252097.16666666666
Lanzarote,2022-05-01,mayo,2022,5,289353,0.49999999999999994,-0.8660254037844387,3,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,74795.0,290237.6666666667,259035.0
Lanzarote,2022-06-01,junio,2022,6,302029,1.2246467991473532e-16,-1.0,3,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,103555.0,302462.3333333333,264369.3333333333
Lanzarote,2022-07-01,julio,2022,7,355753,-0.4999999999999997,-0.8660254037844388,3,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,181479.0,303329.0,274768.3333333333
Lanzarote,2022-08-01,agosto,2022,8,353975,-0.8660254037844385,-0.5000000000000004,3,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,232019.0,315711.6666666667,302974.6666666667
Lanzarote,2022-09-01,septiembre,2022,9,305805,-1.0,-1.8369701987210297e-16,3,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,207163.0,337252.3333333333,319857.3333333333
Lanzarote,2022-10-01,octubre,2022,10,343050,-0.8660254037844386,0.5000000000000001,3,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,276978.0,338511.0,320920.0
Lanzarote,2022-11-01,noviembre,2022,11,306410,-0.5000000000000004,0.8660254037844384,3,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,257347.0,334276.6666666667,324994.1666666667
Lanzarote,2022-12-01,diciembre,2022,12,336927,-2.4492935982947064e-16,1.0,3,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,239635.0,318421.6666666667,327837.0
Lanzarote,2023-01-01,enero,2023,1,299611,0.49999999999999994,0.8660254037844387,4,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,186515.0,328795.6666666667,333653.3333333333
Lanzarote,2023-02-01,febrero,2023,2,311131,0.8660254037844386,0.5000000000000001,4,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,252679.0,314316.0,324296.3333333333
Lanzarote,2023-03-01,marzo,2023,3,341081,1.0,6.123233995736766e-17,4,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,299429.0,315889.6666666667,317155.6666666667
Lanzarote,2023-04-01,abril,2023,4,340746,0.8660254037844387,-0.4999999999999998,4,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,318605.0,317274.3333333333,323035.0
Lanzarote,2023-05-01,mayo,2023,5,320007,0.49999999999999994,-0.8660254037844387,4,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,289353.0,330986.0,322651.0
Lanzarote,2023-06-01,junio,2023,6,328207,1.2246467991473532e-16,-1.0,4,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,302029.0,333944.6666666667,324917.1666666667
Lanzarote,2023-07-01,julio,2023,7,376554,-0.4999999999999997,-0.8660254037844388,4,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,355753.0,329653.3333333333,323463.8333333333
Lanzarote,2023-08-01,agosto,2023,8,370718,-0.8660254037844385,-0.5000000000000004,4,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,353975.0,341589.3333333333,336287.6666666667
Lanzarote,2023-09-01,septiembre,2023,9,326534,-1.0,-1.8369701987210297e-16,4,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,305805.0,358493.0,346218.8333333333
Lanzarote,2023-10-01,octubre,2023,10,364879,-0.8660254037844386,0.5000000000000001,4,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,343050.0,357935.3333333333,343794.3333333333
Lanzarote,2023-11-01,noviembre,2023,11,334901,-0.5000000000000004,0.8660254037844384,4,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,306410.0,354043.6666666667,347816.5
Lanzarote,2023-12-01,diciembre,2023,12,364363,-2.4492935982947064e-16,1.0,4,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,336927.0,342104.6666666667,350298.8333333333
Lanzarote,2024-01-01,enero,2024,1,321159,0.49999999999999994,0.8660254037844387,5,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,299611.0,354714.3333333333,356324.8333333333
Lanzarote,2024-02-01,febrero,2024,2,351726,0.8660254037844386,0.5000000000000001,5,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,311131.0,340141.0,347092.3333333333
Lanzarote,2024-03-01,marzo,2024,3,395132,1.0,6.123233995736766e-17,5,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,341081.0,345749.3333333333,343927.0
Lanzarote,2024-04-01,abril,2024,4,342450,0.8660254037844387,-0.4999999999999998,5,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,340746.0,356005.6666666667,355360.0
Lanzarote,2024-05-01,mayo,2024,5,330807,0.49999999999999994,-0.8660254037844387,5,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,320007.0,363102.6666666667,351621.8333333333
Lanzarote,2024-06-01,junio,2024,6,344538,1.2246467991473532e-16,-1.0,5,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,328207.0,356129.6666666667,350939.5
Lanzarote,2024-07-01,julio,2024,7,379623,-0.4999999999999997,-0.8660254037844388,5,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,376554.0,339265.0,347635.3333333333
Lanzarote,2024-08-01,agosto,2024,8,390680,-0.8660254037844385,-0.5000000000000004,5,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,370718.0,351656.0,357379.3333333333
Lanzarote,2024-09-01,septiembre,2024,9,347300,-1.0,-1.8369701987210297e-16,5,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,326534.0,371613.6666666667,363871.6666666667
Lanzarote,2024-10-01,octubre,2024,10,384926,-0.8660254037844386,0.5000000000000001,5,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,364879.0,372534.3333333333,355899.6666666667
Lanzarote,2024-11-01,noviembre,2024,11,364443,-0.5000000000000004,0.8660254037844384,5,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,334901.0,374302.0,362979.0
Lanzarote,2024-12-01,diciembre,2024,12,380006,-2.4492935982947064e-16,1.0,5,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,364363.0,365556.3333333333,368585.0
Lanzarote,2025-01-01,enero,2025,1,336665,0.49999999999999994,0.8660254037844387,6,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,321159.0,376458.3333333333,374496.3333333333
Lanzarote,2025-02-01,febrero,2025,2,354068,0.8660254037844386,0.5000000000000001,6,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,351726.0,360371.3333333333,367336.6666666667
Lanzarote,2025-03-01,marzo,2025,3,392278,1.0,6.123233995736766e-17,6,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,395132.0,356913.0,361234.6666666667
Lanzarote,2025-04-01,abril,2025,4,367089,0.8660254037844387,-0.4999999999999998,6,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,342450.0,361003.6666666667,368731.0
Lanzarote,2025-05-01,mayo,2025,5,344997,0.49999999999999994,-0.8660254037844387,6,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,330807.0,371145.0,365758.1666666667
Lanzarote,2025-06-01,junio,2025,6,359253,1.2246467991473532e-16,-1.0,6,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,344538.0,368121.3333333333,362517.1666666667
Lanzarote,2025-07-01,julio,2025,7,407837,-0.4999999999999997,-0.8660254037844388,6,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,379623.0,357113.0,359058.3333333333
Lanzarote,2025-08-01,agosto,2025,8,404409,-0.8660254037844385,-0.5000000000000004,6,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390680.0,370695.6666666667,370920.3333333333
Lanzarote,2025-09-01,septiembre,2025,9,347759,-1.0,-1.8369701987210297e-16,6,404409.0,407837.0,359253.0,344997.0,367089.0,392278.0,354068.0,336665.0,380006.0,364443.0,384926.0,347300.0,390499.6666666667,379310.5
Tenerife,2020-01-01,enero,2020,1,680734,0.49999999999999994,0.8660254037844387,1,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,672766.0,690148.0,735998.0,719690.0
Tenerife,2020-02-01,febrero,2020,2,668197,0.8660254037844386,0.5000000000000001,1,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,672766.0,720361.3333333334,713318.1666666666
Tenerife,2020-03-01,marzo,2020,3,269403,1.0,6.123233995736766e-17,1,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,765298.0,702699.3333333334,703793.8333333334
Tenerife,2020-04-01,abril,2020,4,4741,0.8660254037844387,-0.4999999999999998,1,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,694300.0,539444.6666666666,637721.3333333334
Tenerife,2020-05-01,mayo,2020,5,11704,0.49999999999999994,-0.8660254037844387,1,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,634696.0,314113.6666666667,517237.5
Tenerife,2020-06-01,junio,2020,6,54355,1.2246467991473532e-16,-1.0,1,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,666296.0,95282.66666666667,398991.0
Tenerife,2020-07-01,julio,2020,7,250241,-0.4999999999999997,-0.8660254037844388,1,54355.0,11704.0,4741.0,269403.0,668197.0,680734.0,759167.0,721183.0,727644.0,665838.0,725343.0,718965.0,23600.0,281522.3333333333
